id;vendas_id;produto_id;item_quantidade;valor_unitario;valor_bruto
11381;1245;75;1;156;156
19027;1649;21;1;82;82
41104;1145;15;2;167;334
6025;765;88;1;115;115
7720;998;71;1;150;150
22941;1915;29;1;116;116
32169;2450;24;1;106;106
41336;1156;82;1;136;136
54040;3320;21;3;82;246
30787;2401;86;1;115;115
39196;2805;88;1;115;115
50776;3227;2;1;139;139
54332;3340;21;1;82;82
28273;2262;42;1;112;112
30408;2385;37;1;162;162
35514;2619;33;1;144;144
47352;221;7;1;84;84
53720;3309;31;2;144;288
24477;2044;57;1;178;178
25312;2092;91;18;75;1350
27319;2198;44;1;112;112
43134;635;12;1;144;144
1462;154;27;2;116;232
10698;1210;65;1;96;96
11435;1250;2;2;139;278
20038;1711;18;1;146;146
21525;1806;31;1;144;144
39662;2844;80;1;167;167
44484;856;13;2;144;288
47839;320;49;1;153;153
48275;388;87;1;115;115
49382;3150;80;1;167;167
12011;1274;63;1;96;96
16909;1522;3;4;139;556
17741;1568;92;6;75;450
52871;3086;25;1;106;106
53761;3302;53;1;490;490
3558;447;72;1;150;150
14266;1384;36;4;162;648
14716;1410;38;1;290;290
28555;2280;88;3;115;345
43598;707;14;1;167;167
48716;3105;49;1;153;153
51367;3283;18;1;146;146
10848;1227;42;1;112;112
11030;1232;93;3;75;225
18905;1631;3;1;139;139
23757;1995;26;1;106;106
27826;2241;70;1;150;150
34946;2600;8;1;182;182
35137;2604;55;1;178;178
9345;1099;82;1;136;136
12145;1282;32;1;144;144
16360;1497;52;1;490;490
21323;1796;5;1;84;84
35672;2629;91;15;75;1125
36417;2666;44;1;112;112
36952;2681;82;1;136;136
42930;604;53;1;490;490
49164;3129;5;1;84;84
4263;507;44;2;112;224
7641;992;41;1;290;290
11594;1256;22;1;82;82
33504;2524;43;1;112;112
5165;607;71;2;150;300
9513;1110;79;1;167;167
28060;2251;28;1;116;116
38818;2812;86;1;115;115
39198;2805;20;1;82;82
11279;1243;5;1;84;84
14378;1392;44;2;112;224
16616;1507;63;1;96;96
35071;2603;69;1;106;106
7569;987;3;1;139;139
28604;2281;7;1;84;84
36197;2658;53;1;490;490
16568;1504;30;2;144;288
38733;2782;13;1;144;144
734;76;70;1;150;150
8730;1069;83;1;136;136
15402;1445;86;1;115;115
17981;1584;56;1;178;178
31877;2443;80;1;167;167
1124;109;91;9;75;675
5863;732;3;1;139;139
31347;2422;78;1;167;167
53532;3308;80;2;167;334
3700;455;82;1;136;136
9020;1083;31;1;144;144
15452;1447;29;1;116;116
24267;2025;25;1;106;106
36320;2662;45;1;112;112
46677;3029;29;1;116;116
53488;3305;32;1;144;144
6739;900;36;1;162;162
13118;1328;75;1;156;156
20010;1706;28;1;116;116
28300;2262;59;2;187;374
43665;812;18;1;146;146
45773;2973;89;1;115;115
47672;297;88;1;115;115
20039;1711;9;1;182;182
28940;2297;52;1;490;490
37231;2702;73;1;150;150
8829;1073;5;2;84;168
11881;1270;49;1;153;153
18300;1601;30;2;144;288
32592;2483;91;3;75;225
29451;2325;84;1;136;136
36691;2675;25;1;106;106
39236;2806;11;1;144;144
9566;1112;33;1;144;144
17166;1543;55;1;178;178
21309;1793;93;3;75;225
22873;1911;65;1;96;96
54395;3419;91;3;75;225
1130;109;77;1;156;156
13561;1347;21;1;82;82
24353;2028;45;1;112;112
27185;2187;25;1;106;106
54631;3426;3;1;139;139
3192;409;62;1;96;96
7254;954;85;1;136;136
26884;2175;84;1;136;136
29434;2325;91;30;75;2250
33838;2540;6;1;84;84
50548;3217;38;2;290;580
9135;1089;4;2;84;168
10108;1147;39;1;290;290
22778;1904;14;1;167;167
34258;2555;65;1;96;96
53202;3290;3;1;139;139
34997;2601;57;1;178;178
42057;2933;14;1;167;167
45774;2974;86;1;115;115
52515;3065;64;1;96;96
4077;486;33;1;144;144
11988;1274;33;1;144;144
26972;2177;72;1;150;150
51748;3413;79;1;167;167
7178;948;79;1;167;167
29624;2338;11;1;144;144
50477;3220;17;2;146;292
18888;1632;90;3;75;225
23816;1999;91;6;75;450
20480;1742;85;2;136;272
23157;1934;91;12;75;900
41602;1185;21;3;82;246
53625;3291;9;1;182;182
39930;2894;78;1;167;167
13872;1364;3;1;139;139
14719;1410;92;3;75;225
38738;2782;75;3;156;468
2536;311;40;1;290;290
3656;460;92;3;75;225
5685;717;49;1;153;153
11052;1233;83;3;136;408
11948;1271;75;1;156;156
18034;1586;1;1;139;139
26603;2163;77;1;156;156
28476;2272;25;2;106;212
30328;2382;92;3;75;225
39302;2811;89;1;115;115
39754;2853;75;2;156;312
13064;1327;2;2;139;278
13673;1355;51;1;490;490
24631;2055;82;1;136;136
30703;2398;56;2;178;356
39940;2894;72;1;150;150
46265;3015;75;1;156;156
51566;3361;3;1;139;139
4232;506;83;1;136;136
25976;2133;57;2;178;356
37079;2688;1;1;139;139
41667;1195;1;2;139;278
20982;1776;42;1;112;112
31863;2441;36;1;162;162
41764;1203;18;1;146;146
50958;3247;52;1;490;490
6820;905;18;1;146;146
9505;1108;19;1;146;146
43836;739;91;15;75;1125
49671;3151;31;3;144;432
45051;3041;86;1;115;115
51404;3279;89;1;115;115
3101;399;51;1;490;490
26254;2143;79;1;167;167
51858;3385;64;1;96;96
4054;486;10;1;182;182
7054;927;88;3;115;345
14908;1422;63;2;96;192
18350;1604;73;1;150;150
51212;3258;40;1;290;290
1401;147;24;4;106;424
17047;1540;53;1;490;490
41834;1217;9;3;182;546
48711;3102;24;1;106;106
35016;2602;58;1;187;187
51100;3251;79;4;167;668
14656;1407;17;1;146;146
25507;2103;64;1;96;96
25967;2133;92;3;75;225
41806;1211;62;2;96;192
50793;3227;64;1;96;96
10545;1207;91;6;75;450
13375;1338;31;1;144;144
21791;1822;82;1;136;136
25900;2130;24;1;106;106
37774;2723;23;1;82;82
38088;2735;53;1;490;490
5826;734;37;1;162;162
13099;1328;13;1;144;144
19343;1665;33;1;144;144
29376;2317;34;1;162;162
40853;1122;20;1;82;82
41975;2929;49;3;153;459
194;22;9;1;182;182
2114;231;63;1;96;96
3604;453;41;1;290;290
7819;1005;38;1;290;290
9229;1093;4;1;84;84
28996;2300;54;1;178;178
37200;2701;46;1;153;153
37224;2700;49;2;153;306
45891;2980;36;2;162;324
49497;3139;88;2;115;230
53183;3287;62;1;96;96
2493;306;49;1;153;153
47721;303;13;1;144;144
49738;3160;38;1;290;290
839;87;91;9;75;675
10190;1165;2;1;139;139
13193;1331;85;1;136;136
16433;1502;82;6;136;816
16587;1507;33;1;144;144
22129;1860;11;2;144;288
38705;2773;79;1;167;167
6526;864;40;1;290;290
15330;1440;91;3;75;225
33656;2529;87;1;115;115
53274;3342;79;4;167;668
2337;287;25;3;106;318
3657;460;63;1;96;96
19487;1675;43;1;112;112
24806;2069;30;2;144;288
29972;2362;80;2;167;334
45869;2981;25;1;106;106
1376;139;71;2;150;300
9943;1146;9;1;182;182
10548;1207;56;1;178;178
15657;1455;3;1;139;139
18517;1612;20;1;82;82
21575;1807;44;1;112;112
22817;1907;30;1;144;144
38646;2766;71;1;150;150
22199;1863;83;2;136;272
39082;2793;91;9;75;675
44402;847;80;1;167;167
50589;3271;33;1;144;144
1893;196;88;1;115;115
7274;955;40;1;290;290
44171;806;34;1;162;162
49061;3126;53;1;490;490
52617;3071;36;2;162;324
53081;3093;79;2;167;334
54236;3328;63;1;96;96
40072;2881;81;1;167;167
44168;806;26;1;106;106
45254;3050;18;1;146;146
46437;3020;49;2;153;306
53860;3300;36;2;162;324
252;25;81;1;167;167
407;46;76;1;156;156
18380;1608;78;1;167;167
25126;2080;26;1;106;106
40202;2903;15;4;167;668
42339;2940;24;1;106;106
49174;3128;3;1;139;139
16403;1496;36;1;162;162
19088;1646;58;1;187;187
26601;2163;91;3;75;225
30241;2380;18;1;146;146
36654;2674;83;1;136;136
43954;766;84;1;136;136
45970;2987;23;1;82;82
27920;2246;60;2;187;374
37087;2688;31;1;144;144
37613;2716;51;1;490;490
724;77;34;1;162;162
7977;1021;81;1;167;167
11083;1235;30;3;144;432
13612;1350;84;1;136;136
24834;2070;32;1;144;144
33384;2519;8;1;182;182
36801;2679;12;2;144;288
42270;2964;18;4;146;584
15934;1475;85;1;136;136
27149;2188;15;2;167;334
47517;255;65;1;96;96
5377;641;71;1;150;150
8293;1047;14;1;167;167
9038;1084;88;2;115;230
50744;3245;75;1;156;156
3727;463;3;1;139;139
18123;1590;5;3;84;252
18863;1632;10;1;182;182
32303;2464;24;1;106;106
46441;3020;36;1;162;162
46913;878;26;1;106;106
46981;179;54;2;178;356
11291;1246;89;1;115;115
25139;2082;44;2;112;224
26119;2137;5;1;84;84
40518;2918;2;1;139;139
16527;1501;71;1;150;150
18897;1631;88;4;115;460
43757;733;79;1;167;167
53390;3346;49;2;153;306
45418;2968;15;3;167;501
14256;1383;91;6;75;450
15455;1447;62;1;96;96
16306;1491;43;1;112;112
22115;1856;48;1;153;153
40760;1119;30;1;144;144
43066;614;93;3;75;225
6910;913;71;1;150;150
20506;1745;30;1;144;144
35040;2602;40;1;290;290
42497;2944;44;1;112;112
10167;1154;78;1;167;167
31277;2417;18;1;146;146
33427;2518;60;2;187;374
39486;2829;91;6;75;450
40081;2881;69;1;106;106
25837;2121;36;1;162;162
38309;2744;90;15;75;1125
42605;2948;1;2;139;278
3454;439;36;3;162;486
9806;1133;56;1;178;178
12336;1292;21;1;82;82
27905;2244;71;1;150;150
30650;2397;44;1;112;112
31702;2439;91;6;75;450
48974;3120;20;1;82;82
31130;2414;55;1;178;178
31521;2427;24;1;106;106
46866;867;36;1;162;162
7866;1014;56;1;178;178
17841;1574;36;1;162;162
22384;1880;24;1;106;106
40056;2881;2;1;139;139
52004;3375;91;12;75;900
12217;1289;15;3;167;501
19874;1701;40;1;290;290
24762;2066;56;1;178;178
32205;2458;15;1;167;167
39205;2805;55;1;178;178
9519;1107;50;2;490;980
16988;1533;28;1;116;116
51814;3414;83;1;136;136
52374;3062;91;6;75;450
3506;440;38;1;290;290
14509;1394;93;3;75;225
14728;1410;46;1;153;153
15163;1434;5;1;84;84
22126;1860;30;1;144;144
37795;2725;73;1;150;150
41924;1219;36;4;162;648
115;13;36;1;162;162
2716;341;79;1;167;167
9076;1085;79;4;167;668
13136;1329;24;1;106;106
24960;2073;24;1;106;106
23987;2008;44;1;112;112
40780;1117;92;3;75;225
49440;3143;71;1;150;150
1644;167;44;1;112;112
4119;490;84;1;136;136
9403;1102;16;1;167;167
10803;1225;77;1;156;156
14053;1375;28;1;116;116
18370;1602;75;1;156;156
21236;1787;93;3;75;225
27883;2243;8;1;182;182
47004;276;27;1;116;116
53830;3303;68;2;106;212
14088;1377;36;1;162;162
19301;1664;49;2;153;306
46425;3022;82;1;136;136
14901;1421;26;1;106;106
24144;2015;1;1;139;139
27722;2231;24;1;106;106
30901;2404;87;1;115;115
34456;2568;10;1;182;182
35710;2631;29;1;116;116
43484;691;73;1;150;150
44414;843;61;1;187;187
45414;2968;18;2;146;292
51099;3251;82;1;136;136
24725;2065;75;2;156;312
35841;2635;60;1;187;187
42983;599;86;1;115;115
21350;1795;75;1;156;156
24302;2026;18;1;146;146
28436;2276;36;1;162;162
44072;781;56;1;178;178
13432;1343;86;1;115;115
33574;2528;79;2;167;334
43919;758;11;1;144;144
47560;272;24;1;106;106
23496;1968;91;3;75;225
31716;2439;37;1;162;162
46766;3036;5;1;84;84
53190;3287;24;1;106;106
961;96;84;1;136;136
1793;189;74;1;156;156
3664;460;10;1;182;182
4986;577;79;1;167;167
6919;921;49;2;153;306
18572;1615;50;1;490;490
43666;812;13;1;144;144
1452;154;18;2;146;292
9108;1085;5;1;84;84
11047;1234;61;1;187;187
22314;1878;33;1;144;144
38538;2762;49;2;153;306
47592;282;63;1;96;96
5344;646;92;3;75;225
9129;1087;93;3;75;225
16392;1496;28;1;116;116
19359;1668;88;1;115;115
27370;2206;8;1;182;182
11244;1243;79;2;167;334
23564;1980;5;1;84;84
40687;1109;44;1;112;112
49494;3139;44;1;112;112
49564;3148;87;1;115;115
53441;3310;88;2;115;230
54083;3319;18;1;146;146
167;21;30;2;144;288
3154;407;86;1;115;115
8786;1076;1;1;139;139
9545;1112;71;1;150;150
13783;1359;53;1;490;490
22871;1911;3;1;139;139
54352;3336;71;1;150;150
23108;1928;36;1;162;162
26104;2137;30;1;144;144
32803;2492;69;2;106;212
40454;2913;60;4;187;748
48006;342;6;1;84;84
51747;3413;82;3;136;408
6726;902;62;1;96;96
18991;1634;79;1;167;167
24090;2013;87;1;115;115
49057;3126;62;1;96;96
4218;498;88;1;115;115
9012;1081;9;2;182;364
15441;1447;75;1;156;156
36572;2670;82;1;136;136
37787;2724;10;1;182;182
48795;3112;72;1;150;150
53491;3305;9;3;182;546
1577;159;62;1;96;96
2180;246;28;1;116;116
9493;1108;8;1;182;182
20565;1743;30;3;144;432
30396;2383;62;1;96;96
34825;2597;87;2;115;230
39516;2829;77;1;156;156
52610;3071;8;1;182;182
5786;724;9;1;182;182
7324;959;71;3;150;450
26115;2137;79;1;167;167
27634;2222;18;1;146;146
30657;2397;25;1;106;106
4900;574;85;1;136;136
18994;1637;75;3;156;468
21333;1796;75;1;156;156
21360;1797;21;2;82;164
43037;616;17;1;146;146
51970;3380;65;2;96;192
18011;1581;11;1;144;144
18102;1589;61;1;187;187
26758;2171;72;1;150;150
34231;2557;1;1;139;139
41312;1156;5;2;84;168
42923;604;37;1;162;162
43826;755;71;1;150;150
48836;3117;49;1;153;153
52038;3377;91;9;75;675
18664;1619;44;1;112;112
23997;2010;1;1;139;139
32614;2485;5;1;84;84
36556;2671;91;3;75;225
50254;3204;15;1;167;167
50772;3224;8;1;182;182
51774;3411;86;1;115;115
849;87;43;1;112;112
11527;1255;19;1;146;146
27147;2188;18;1;146;146
50996;3237;79;1;167;167
26415;2157;24;2;106;212
32527;2481;40;1;290;290
41298;1148;36;2;162;324
42210;2961;85;1;136;136
504;56;92;9;75;675
3182;413;40;1;290;290
29472;2330;1;1;139;139
44349;832;82;1;136;136
6418;841;40;1;290;290
7795;1007;54;1;178;178
9378;1100;43;1;112;112
24606;2056;17;1;146;146
40467;2917;30;1;144;144
20260;1730;44;1;112;112
32827;2492;2;1;139;139
37310;2703;62;1;96;96
8129;1030;71;1;150;150
10797;1225;91;18;75;1350
19683;1691;90;3;75;225
23895;2003;25;1;106;106
30527;2391;57;1;178;178
7585;989;77;1;156;156
32933;2497;56;1;178;178
53944;3315;73;1;150;150
2295;274;16;1;167;167
12891;1317;85;1;136;136
14062;1375;36;2;162;324
28174;2259;18;1;146;146
32388;2472;77;1;156;156
33780;2538;7;1;84;84
40763;1119;5;2;84;168
44522;885;14;1;167;167
52185;3402;35;1;162;162
13815;1361;32;1;144;144
17335;1548;61;1;187;187
29445;2325;64;1;96;96
45939;2986;91;3;75;225
2359;288;83;1;136;136
17346;1548;65;1;96;96
27707;2231;81;2;167;334
43794;731;49;1;153;153
49640;3149;23;1;82;82
54652;3423;52;2;490;980
26201;2149;75;1;156;156
46328;3007;10;2;182;364
20707;1756;3;3;139;417
22806;1907;18;2;146;292
36928;2681;30;1;144;144
46551;3025;87;2;115;230
48236;378;93;3;75;225
54353;3336;44;1;112;112
8348;1044;55;1;178;178
23958;2004;11;1;144;144
26148;2138;2;1;139;139
4142;495;49;3;153;459
20298;1723;28;2;116;232
23669;1991;75;1;156;156
25149;2084;60;1;187;187
33232;2509;77;1;156;156
37323;2704;82;1;136;136
47556;272;7;1;84;84
50542;3217;71;1;150;150
2473;305;56;2;178;356
7554;983;16;1;167;167
39238;2806;15;1;167;167
14196;1380;91;21;75;1575
21538;1804;24;1;106;106
39628;2846;5;1;84;84
44216;815;55;4;178;712
52949;3088;38;1;290;290
1414;148;34;1;162;162
36165;2658;27;1;116;116
46320;3007;55;1;178;178
1187;117;42;1;112;112
5159;611;93;3;75;225
5308;638;23;2;82;164
21030;1780;30;1;144;144
21939;1843;59;2;187;374
27207;2195;24;1;106;106
39638;2846;79;2;167;334
51254;3265;9;2;182;364
54290;3329;44;2;112;224
7713;1000;72;1;150;150
13572;1348;39;1;290;290
24361;2033;24;1;106;106
46478;3023;91;3;75;225
53405;3299;4;1;84;84
12352;1295;43;1;112;112
13039;1327;32;1;144;144
17023;1530;36;2;162;324
21024;1778;91;6;75;450
25211;2086;36;1;162;162
49460;3147;48;1;153;153
19815;1695;83;1;136;136
36438;2667;82;3;136;408
49363;3187;87;2;115;230
49431;3146;71;1;150;150
19021;1637;18;1;146;146
29381;2318;82;1;136;136
33756;2538;62;1;96;96
45080;3042;15;1;167;167
46299;3004;79;1;167;167
5629;687;9;1;182;182
22703;1903;17;1;146;146
24737;2065;18;1;146;146
28023;2248;40;1;290;290
32094;2447;40;1;290;290
33487;2524;60;3;187;561
47910;336;30;1;144;144
346;36;21;1;82;82
6364;824;56;2;178;356
33554;2528;53;1;490;490
34506;2569;30;2;144;288
36266;2661;75;1;156;156
42731;2952;49;2;153;306
53482;3305;37;1;162;162
2196;240;50;1;490;490
19702;1688;44;1;112;112
22233;1872;14;1;167;167
33674;2530;89;1;115;115
39408;2824;46;2;153;306
42820;2956;85;2;136;272
45329;3055;75;2;156;312
46252;3013;42;1;112;112
2281;257;73;1;150;150
27534;2221;18;1;146;146
31750;2436;60;1;187;187
34318;2558;44;1;112;112
54085;3325;15;4;167;668
40575;2923;20;1;82;82
10774;1222;29;1;116;116
10777;1222;91;3;75;225
34717;2590;46;2;153;306
37734;2721;1;1;139;139
42857;583;24;1;106;106
48382;401;11;1;144;144
21999;1846;57;1;178;178
29835;2353;91;3;75;225
42854;583;21;1;82;82
45937;2986;87;1;115;115
1405;147;2;1;139;139
3536;445;92;3;75;225
11372;1245;32;2;144;288
11938;1271;5;2;84;168
32307;2464;32;1;144;144
34585;2573;75;1;156;156
42789;2955;41;1;290;290
2859;355;82;1;136;136
18306;1601;35;1;162;162
24801;2069;53;1;490;490
41324;1156;79;1;167;167
45282;3053;63;1;96;96
5809;728;1;1;139;139
8093;1023;28;1;116;116
23355;1948;75;1;156;156
45342;3058;23;3;82;246
5601;701;62;1;96;96
7640;995;91;3;75;225
12548;1301;43;1;112;112
41157;1150;82;2;136;272
41440;1168;16;1;167;167
43231;640;36;2;162;324
51027;3237;5;1;84;84
24052;2011;44;1;112;112
25758;2120;91;12;75;900
52258;3399;89;1;115;115
17796;1573;91;6;75;450
18992;1637;62;1;96;96
19070;1648;62;1;96;96
23279;1944;30;2;144;288
30723;2399;36;2;162;324
35026;2602;5;1;84;84
1437;150;88;1;115;115
5556;680;77;1;156;156
9770;1130;55;2;178;356
10209;1164;18;3;146;438
32300;2463;34;1;162;162
38478;2756;49;1;153;153
38543;2762;74;1;156;156
47109;277;56;1;178;178
52741;3073;6;2;84;168
3595;449;39;1;290;290
5232;629;36;1;162;162
12620;1305;4;1;84;84
18827;1630;6;1;84;84
53496;3305;60;2;187;374
267;24;40;1;290;290
20604;1750;32;1;144;144
30989;2412;40;1;290;290
32909;2497;14;2;167;334
49988;3176;91;12;75;900
24750;2068;55;1;178;178
31697;2438;40;1;290;290
43650;812;54;1;178;178
2329;287;63;1;96;96
8876;1078;79;1;167;167
37503;2712;25;2;106;212
43007;592;24;1;106;106
46721;3034;31;1;144;144
78;10;11;2;144;288
25912;2131;93;3;75;225
37605;2716;11;1;144;144
21784;1822;5;1;84;84
8000;1025;28;1;116;116
14322;1386;51;1;490;490
28317;2263;7;1;84;84
40453;2913;9;1;182;182
1271;133;84;1;136;136
14663;1407;34;1;162;162
24987;2075;80;1;167;167
41636;1193;64;1;96;96
47084;277;43;1;112;112
14646;1406;81;1;167;167
30788;2401;49;1;153;153
32869;2494;79;1;167;167
32953;2498;6;1;84;84
39622;2846;30;2;144;288
46438;3020;83;1;136;136
54542;3430;5;1;84;84
7758;1006;3;4;139;556
21824;1828;5;1;84;84
24499;2043;86;1;115;115
8207;1036;50;1;490;490
39308;2811;14;1;167;167
45965;2991;91;3;75;225
38737;2782;81;2;167;334
54151;3324;53;1;490;490
8242;1038;44;1;112;112
12140;1281;88;3;115;345
13816;1361;13;2;144;288
24995;2075;28;1;116;116
42207;2959;93;3;75;225
49810;3164;42;1;112;112
732;76;81;1;167;167
25931;2131;26;1;106;106
2650;334;88;2;115;230
15954;1475;3;2;139;278
38265;2742;91;3;75;225
6312;816;31;1;144;144
6414;833;91;6;75;450
14320;1389;91;3;75;225
21989;1846;44;1;112;112
27272;2202;48;1;153;153
30858;2402;44;2;112;224
32408;2475;36;2;162;324
14527;1398;49;1;153;153
31773;2436;70;1;150;150
32287;2461;3;1;139;139
44604;894;85;1;136;136
20117;1716;24;3;106;318
45954;2985;82;1;136;136
48829;3111;88;2;115;230
50696;3238;56;2;178;356
8311;1043;52;1;490;490
26555;2161;92;3;75;225
28967;2297;78;1;167;167
31039;2413;87;2;115;230
32182;2453;9;1;182;182
34237;2557;36;1;162;162
38353;2748;46;1;153;153
3889;474;44;1;112;112
8458;1059;35;1;162;162
10626;1213;80;2;167;334
11925;1271;9;3;182;546
23963;2004;57;1;178;178
46601;3027;88;1;115;115
51368;3283;35;1;162;162
4609;541;74;2;156;312
10591;1202;61;1;187;187
21749;1818;9;2;182;364
41776;1203;54;1;178;178
12743;1311;85;1;136;136
29516;2329;4;1;84;84
40717;1113;5;1;84;84
44424;843;10;1;182;182
12557;1301;24;1;106;106
22571;1891;59;1;187;187
22793;1906;53;1;490;490
34780;2595;78;1;167;167
36244;2660;46;1;153;153
38732;2782;32;1;144;144
42845;571;71;2;150;300
46044;2990;29;1;116;116
53423;3310;3;2;139;278
53785;3307;49;1;153;153
9729;1129;17;1;146;146
16213;1486;16;1;167;167
16480;1501;86;2;115;230
43810;748;24;2;106;212
2003;217;86;2;115;230
2753;346;49;1;153;153
4714;558;50;1;490;490
9706;1129;41;1;290;290
13120;1328;53;1;490;490
38111;2737;75;2;156;312
38626;2769;18;1;146;146
43189;631;36;1;162;162
46969;176;14;1;167;167
17269;1545;73;1;150;150
21175;1786;30;2;144;288
38592;2760;37;2;162;324
40498;2919;89;1;115;115
40619;2925;18;1;146;146
41166;1150;40;1;290;290
33080;2503;82;1;136;136
34833;2597;91;3;75;225
42297;2964;75;1;156;156
1115;115;43;1;112;112
37899;2728;7;1;84;84
38766;2777;25;2;106;212
49353;3187;64;1;96;96
7830;1005;68;1;106;106
10285;1181;86;1;115;115
54084;3325;18;3;146;438
3676;457;18;1;146;146
8810;1076;68;1;106;106
14695;1412;81;1;167;167
23515;1966;62;1;96;96
6709;888;13;1;144;144
16351;1499;11;1;144;144
21250;1790;75;2;156;312
25916;2131;39;1;290;290
35430;2615;53;1;490;490
50740;3245;18;1;146;146
15890;1467;79;1;167;167
25147;2082;57;1;178;178
30541;2391;25;2;106;212
47946;338;14;1;167;167
48780;3112;93;3;75;225
6088;772;62;1;96;96
7142;944;32;1;144;144
31003;2412;79;1;167;167
45197;3046;46;1;153;153
47076;268;24;1;106;106
50521;3218;40;2;290;580
12102;1275;5;3;84;252
28310;2263;24;1;106;106
51336;3275;80;1;167;167
152;14;44;1;112;112
21009;1777;40;1;290;290
34272;2555;44;1;112;112
53314;3331;50;1;490;490
7094;934;18;1;146;146
24215;2018;79;1;167;167
38880;2821;60;3;187;561
44342;834;63;1;96;96
3593;449;23;1;82;82
19639;1683;15;3;167;501
24094;2013;69;1;106;106
24449;2037;62;2;96;192
29251;2312;22;1;82;82
46630;3026;17;1;146;146
18049;1586;55;1;178;178
27956;2247;71;2;150;300
50865;3230;12;1;144;144
5547;680;91;6;75;450
14755;1416;39;1;290;290
16575;1504;5;2;84;168
18665;1619;40;2;290;580
1555;158;36;1;162;162
21137;1785;68;2;106;212
26948;2176;79;4;167;668
2803;350;21;1;82;82
13331;1336;81;1;167;167
15264;1437;88;1;115;115
27586;2225;90;3;75;225
14338;1385;63;1;96;96
24672;2063;53;1;490;490
25589;2108;46;2;153;306
36645;2673;91;3;75;225
43070;609;65;1;96;96
9916;1146;82;5;136;680
16256;1495;16;2;167;334
29145;2304;25;2;106;212
29615;2338;79;1;167;167
33113;2502;46;1;153;153
44825;915;30;2;144;288
52048;3383;40;1;290;290
3282;420;75;1;156;156
4340;513;29;1;116;116
4518;536;9;1;182;182
6037;771;84;1;136;136
11306;1248;3;1;139;139
15667;1458;24;1;106;106
22745;1904;93;9;75;675
22815;1907;15;3;167;501
27507;2216;18;1;146;146
33076;2503;35;1;162;162
36365;2663;70;1;150;150
47552;266;7;1;84;84
43501;698;9;2;182;364
6331;826;82;2;136;272
13594;1349;36;1;162;162
27429;2204;12;1;144;144
33332;2515;91;18;75;1350
39037;2791;44;1;112;112
1303;129;77;1;156;156
4688;554;15;1;167;167
8852;1073;30;2;144;288
10048;1149;63;1;96;96
45942;2985;40;2;290;580
47303;215;91;3;75;225
54099;3325;53;1;490;490
7042;930;81;2;167;334
9397;1105;11;1;144;144
25699;2109;79;1;167;167
36376;2663;29;2;116;232
41703;1195;55;1;178;178
42347;2939;32;1;144;144
45994;2992;91;3;75;225
47162;201;43;1;112;112
52780;3084;89;1;115;115
5727;723;88;1;115;115
10942;1230;51;1;490;490
41844;1217;75;1;156;156
49848;3168;32;1;144;144
2870;358;15;1;167;167
15575;1453;56;1;178;178
25528;2105;54;1;178;178
29084;2303;88;3;115;345
30842;2403;79;2;167;334
35691;2629;87;1;115;115
43999;773;21;1;82;82
2589;326;54;1;178;178
28690;2286;38;1;290;290
30737;2399;49;1;153;153
